,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
177,0.01,2.0,10.0,10.0,20.0,211.3930488972382,0.0
178,0.01,2.0,10.0,20.0,0.0,234.22322885809768,0.0
179,0.01,2.0,10.0,20.0,2.0,297.5000614375466,0.0
180,0.01,2.0,10.0,20.0,10.0,286.2483051207852,0.0
181,0.01,2.0,10.0,20.0,20.0,302.298539205865,0.0
182,0.01,2.0,20.0,0.0,0.0,233.9689629432076,0.0
183,0.01,2.0,20.0,2.0,0.0,186.88966788528685,0.0
184,0.01,2.0,20.0,2.0,2.0,178.53092108858937,0.0
185,0.01,2.0,20.0,2.0,10.0,209.0470854902396,0.0
186,0.01,2.0,20.0,2.0,20.0,154.43250731106923,0.0
187,0.01,2.0,20.0,10.0,0.0,189.12749086609156,0.0
188,0.01,2.0,20.0,10.0,2.0,270.3040433708248,0.0
189,0.01,2.0,20.0,10.0,10.0,287.54015057504705,0.0
190,0.01,2.0,20.0,10.0,20.0,274.2070543406816,0.0
191,0.01,2.0,20.0,20.0,0.0,279.1098678647229,0.0
192,0.01,2.0,20.0,20.0,2.0,215.5716644458135,0.0
193,0.01,2.0,20.0,20.0,10.0,224.49800992601018,0.0
194,0.01,2.0,20.0,20.0,20.0,189.575483823242,0.0
195,0.01,2.0,40.0,0.0,0.0,344.5143617655536,0.0
196,0.01,2.0,40.0,2.0,0.0,226.61980495622024,0.0
197,0.01,2.0,40.0,2.0,2.0,236.60762342935325,0.0
198,0.01,2.0,40.0,2.0,10.0,174.12169905293484,0.0
199,0.01,2.0,40.0,2.0,20.0,257.9048983476672,0.0
200,0.01,2.0,40.0,10.0,0.0,222.3338178008617,0.0
201,0.01,2.0,40.0,10.0,2.0,154.2628556640613,0.0
202,0.01,2.0,40.0,10.0,10.0,176.0995086102782,0.0
203,0.01,2.0,40.0,10.0,20.0,254.55329251379726,0.0
204,0.01,2.0,40.0,20.0,0.0,319.9968408001299,0.0
205,0.01,2.0,40.0,20.0,2.0,116.13023647778141,0.0
206,0.01,2.0,40.0,20.0,10.0,250.12282219768537,0.0
207,0.01,2.0,40.0,20.0,20.0,171.3912035493095,0.0
208,0.01,20.0,2.0,0.0,0.0,384.96402066522637,0.0
209,0.01,20.0,2.0,2.0,0.0,198.84685417079825,0.0
210,0.01,20.0,2.0,2.0,2.0,271.7160982372776,0.0
211,0.01,20.0,2.0,2.0,10.0,308.25160528506973,0.0
212,0.01,20.0,2.0,2.0,20.0,243.71248179219262,0.0
213,0.01,20.0,2.0,10.0,0.0,281.3307598418687,0.0
214,0.01,20.0,2.0,10.0,2.0,223.9666716841865,0.0
215,0.01,20.0,2.0,10.0,10.0,245.8833239852801,0.0
216,0.01,20.0,2.0,10.0,20.0,264.0177671005044,0.0
217,0.01,20.0,2.0,20.0,0.0,116.23431067906344,0.0
218,0.01,20.0,2.0,20.0,2.0,267.58932979375146,0.0
219,0.01,20.0,2.0,20.0,10.0,290.376077881186,0.0
220,0.01,20.0,2.0,20.0,20.0,256.02507964454065,0.0
221,0.01,20.0,10.0,0.0,0.0,355.23400563617065,0.0
222,0.01,20.0,10.0,2.0,0.0,229.3590087799785,0.0
223,0.01,20.0,10.0,2.0,2.0,178.40248280447133,0.0
224,0.01,20.0,10.0,2.0,10.0,205.8268655310801,0.0
225,0.01,20.0,10.0,2.0,20.0,228.87485257865228,0.0
226,0.01,20.0,10.0,10.0,0.0,235.55596406676773,0.0
